EvaluationIndex,LevelIndex,Score,LevelStatus,birdsRemaining,pigsRemaining,birdsAtStart,pigsAtStart, trial,levelName,playStatus,informed,novelty
22,207,7110,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00207_1_1_2_0.xml,training,uninformed,basic
23,304,630,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00304_1_1_2_0.xml,training,uninformed,basic
24,97,13990,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00097_1_1_2_0.xml,training,uninformed,basic
25,304,30,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00304_1_1_2_0.xml,training,uninformed,basic
26,5,22490,Fail,0,3,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00005_1_1_2_0.xml,training,uninformed,basic
27,6,23660,Fail,0,2,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00006_1_1_2_0.xml,training,uninformed,basic
28,88,47730,Fail,0,2,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00088_1_1_2_0.xml,training,uninformed,basic
29,67,29930,Fail,0,2,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00067_1_1_2_0.xml,training,uninformed,basic
30,122,8990,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00122_1_1_2_0.xml,training,uninformed,basic
31,227,31000,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00227_1_1_2_0.xml,training,uninformed,basic
32,5,34750,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00005_1_1_2_0.xml,training,uninformed,basic
33,135,28140,Fail,0,3,3,5, 0,./Levels/novelty_level_0/type2_win/Levels/00135_1_1_2_0.xml,training,uninformed,basic
34,187,45690,Fail,0,2,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00187_1_1_2_0.xml,training,uninformed,basic
35,211,30100,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00211_1_1_2_0.xml,training,uninformed,basic
36,103,17450,Fail,0,4,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00103_1_1_2_0.xml,training,uninformed,basic
37,314,26000,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00314_1_1_2_0.xml,training,uninformed,basic
38,227,26740,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00227_1_1_2_0.xml,training,uninformed,basic
39,221,13520,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00221_1_1_2_0.xml,training,uninformed,basic
40,64,9970,Fail,0,5,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00064_1_1_2_0.xml,training,uninformed,basic
41,69,54560,Pass,1,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00069_1_1_2_0.xml,training,uninformed,basic
42,42,2020,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00042_1_1_2_0.xml,training,uninformed,basic
43,301,22500,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00301_1_1_2_0.xml,training,uninformed,basic
44,325,41160,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00325_1_1_2_0.xml,training,uninformed,basic
45,71,13800,Fail,0,1,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00071_1_1_2_0.xml,training,uninformed,basic
46,119,1800,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00119_1_1_2_0.xml,training,uninformed,basic
47,215,7690,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00215_1_1_2_0.xml,training,uninformed,basic
48,230,0,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00230_1_1_2_0.xml,training,uninformed,basic
49,234,32160,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00234_1_1_2_0.xml,training,uninformed,basic
50,20,31570,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00020_1_1_2_0.xml,training,uninformed,basic
51,311,11610,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00311_1_1_2_0.xml,training,uninformed,basic
52,120,25300,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00120_1_1_2_0.xml,training,uninformed,basic
53,220,55900,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00220_1_1_2_0.xml,training,uninformed,basic
54,230,35000,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00230_1_1_2_0.xml,training,uninformed,basic
55,55,30990,Fail,0,2,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00055_1_1_2_0.xml,training,uninformed,basic
56,149,16530,Fail,0,4,3,5, 0,./Levels/novelty_level_0/type2_win/Levels/00149_1_1_2_0.xml,training,uninformed,basic
57,232,7560,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00232_1_1_2_0.xml,training,uninformed,basic
58,138,63680,Pass,0,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00138_1_1_2_0.xml,training,uninformed,basic
59,41,14540,Fail,0,4,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00041_1_1_2_0.xml,training,uninformed,basic
60,39,21510,Fail,0,4,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00039_1_1_2_0.xml,training,uninformed,basic
61,117,33020,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00117_1_1_2_0.xml,training,uninformed,basic
62,95,36660,Pass,0,0,3,6, 0,./Levels/novelty_level_0/type2_win/Levels/00095_1_1_2_0.xml,training,uninformed,basic
63,120,12330,Fail,0,3,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00120_1_1_2_0.xml,training,uninformed,basic
64,145,11610,Fail,0,4,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00145_1_1_2_0.xml,training,uninformed,basic
65,86,17270,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00086_1_1_2_0.xml,training,uninformed,basic
66,72,36600,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00072_1_1_2_0.xml,training,uninformed,basic
67,24,9730,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00024_1_1_2_0.xml,training,uninformed,basic
68,184,25540,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00184_1_1_2_0.xml,training,uninformed,basic
69,69,36920,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00069_1_1_2_0.xml,training,uninformed,basic
70,321,32280,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00321_1_1_2_0.xml,training,uninformed,basic
71,104,32500,Pass,1,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00104_1_1_2_0.xml,training,uninformed,basic
72,207,9190,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00207_1_1_2_0.xml,training,uninformed,basic
73,52,21500,Fail,0,4,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00052_1_1_2_0.xml,training,uninformed,basic
74,223,12680,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00223_1_1_2_0.xml,training,uninformed,basic
75,209,6010,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00209_1_1_2_0.xml,training,uninformed,basic
76,319,52340,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00319_1_1_2_0.xml,training,uninformed,basic
77,316,380,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00316_1_1_2_0.xml,training,uninformed,basic
78,310,470,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00310_1_1_2_0.xml,training,uninformed,basic
79,103,38160,Fail,0,3,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00103_1_1_2_0.xml,training,uninformed,basic
80,226,30990,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00226_1_1_2_0.xml,training,uninformed,basic
81,231,1650,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00231_1_1_2_0.xml,training,uninformed,basic
82,157,12810,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00157_1_1_2_0.xml,training,uninformed,basic
83,20,26600,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00020_1_1_2_0.xml,training,uninformed,basic
84,176,370,Fail,0,5,3,5, 0,./Levels/novelty_level_0/type2_win/Levels/00176_1_1_2_0.xml,training,uninformed,basic
85,20,4100,Fail,0,4,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00020_1_1_2_0.xml,training,uninformed,basic
86,83,6260,Fail,0,6,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00083_1_1_2_0.xml,training,uninformed,basic
87,191,23640,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00191_1_1_2_0.xml,training,uninformed,basic
88,91,9750,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00091_1_1_2_0.xml,training,uninformed,basic
89,232,7020,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00232_1_1_2_0.xml,training,uninformed,basic
90,120,23860,Fail,0,4,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00120_1_1_2_0.xml,training,uninformed,basic
91,47,12200,Fail,0,3,3,4, 0,./Levels/novelty_level_0/type2_win/Levels/00047_1_1_2_0.xml,training,uninformed,basic
92,229,800,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00229_1_1_2_0.xml,training,uninformed,basic
93,111,39610,Fail,0,3,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00111_1_1_2_0.xml,training,uninformed,basic
94,37,39520,Fail,0,3,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00037_1_1_2_0.xml,training,uninformed,basic
95,37,50390,Fail,0,2,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00037_1_1_2_0.xml,training,uninformed,basic
96,73,33460,Fail,0,2,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00073_1_1_2_0.xml,training,uninformed,basic
97,332,3260,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00332_1_1_2_0.xml,training,uninformed,basic
98,58,14140,Fail,0,2,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00058_1_1_2_0.xml,training,uninformed,basic
99,309,5050,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00309_1_1_2_0.xml,training,uninformed,basic
100,231,33340,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00231_1_1_2_0.xml,training,uninformed,basic
101,223,27650,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00223_1_1_2_0.xml,training,uninformed,basic
102,218,15090,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00218_1_1_2_0.xml,training,uninformed,basic
103,79,26270,Fail,0,4,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00079_1_1_2_0.xml,training,uninformed,basic
104,27,31820,Fail,0,3,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00027_1_1_2_0.xml,training,uninformed,basic
105,213,24540,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00213_1_1_2_0.xml,training,uninformed,basic
106,46,37310,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00046_1_1_2_0.xml,training,uninformed,basic
107,31,25070,Fail,0,3,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00031_1_1_2_0.xml,training,uninformed,basic
108,9,2850,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00009_1_1_2_0.xml,training,uninformed,basic
109,316,26290,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00316_1_1_2_0.xml,training,uninformed,basic
110,313,1000,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00313_1_1_2_0.xml,training,uninformed,basic
111,69,25350,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00069_1_1_2_0.xml,training,uninformed,basic
112,209,30120,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00209_1_1_2_0.xml,training,uninformed,basic
113,187,34060,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00187_1_1_2_0.xml,training,uninformed,basic
114,200,27220,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00200_1_1_2_0.xml,training,uninformed,basic
115,318,16280,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00318_1_1_2_0.xml,training,uninformed,basic
116,22,20930,Fail,0,1,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00022_1_1_2_0.xml,training,uninformed,basic
117,114,10890,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00114_1_1_2_0.xml,training,uninformed,basic
118,333,16930,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00333_1_1_2_0.xml,training,uninformed,basic
119,176,1510,Fail,0,5,3,5, 0,./Levels/novelty_level_0/type2_win/Levels/00176_1_1_2_0.xml,training,uninformed,basic
120,327,23610,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00327_1_1_2_0.xml,training,uninformed,basic
121,308,2500,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00308_1_1_2_0.xml,training,uninformed,basic
122,105,27340,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00105_1_1_2_0.xml,training,uninformed,basic
123,88,125920,Pass,0,0,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00088_1_1_2_0.xml,training,uninformed,basic
124,77,22090,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00077_1_1_2_0.xml,training,uninformed,basic
125,50,28750,Fail,0,3,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00050_1_1_2_0.xml,training,uninformed,basic
126,100,26180,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00100_1_1_2_0.xml,training,uninformed,basic
127,218,1060,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00218_1_1_2_0.xml,training,uninformed,basic
128,176,2770,Fail,0,5,3,5, 0,./Levels/novelty_level_0/type2_win/Levels/00176_1_1_2_0.xml,training,uninformed,basic
129,84,24200,Pass,0,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00084_1_1_2_0.xml,training,uninformed,basic
130,303,25500,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00303_1_1_2_0.xml,training,uninformed,basic
131,20,41530,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00020_1_1_2_0.xml,training,uninformed,basic
132,74,51990,Fail,0,1,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00074_1_1_2_0.xml,training,uninformed,basic
133,31,30640,Fail,0,3,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00031_1_1_2_0.xml,training,uninformed,basic
134,304,40,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00304_1_1_2_0.xml,training,uninformed,basic
135,79,19000,Fail,0,5,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00079_1_1_2_0.xml,training,uninformed,basic
136,6,9400,Fail,0,4,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00006_1_1_2_0.xml,training,uninformed,basic
137,22,21370,Fail,0,1,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00022_1_1_2_0.xml,training,uninformed,basic
138,58,17940,Fail,0,2,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00058_1_1_2_0.xml,training,uninformed,basic
139,321,3420,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00321_1_1_2_0.xml,training,uninformed,basic
140,303,0,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00303_1_1_2_0.xml,training,uninformed,basic
141,328,1570,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00328_1_1_2_0.xml,training,uninformed,basic
142,7,12750,Fail,0,2,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00007_1_1_2_0.xml,training,uninformed,basic
143,204,20160,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00204_1_1_2_0.xml,training,uninformed,basic
144,26,17360,Fail,0,1,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00026_1_1_2_0.xml,training,uninformed,basic
145,323,27240,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00323_1_1_2_0.xml,training,uninformed,basic
146,50,21500,Fail,0,3,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00050_1_1_2_0.xml,training,uninformed,basic
147,75,13470,Fail,0,5,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00075_1_1_2_0.xml,training,uninformed,basic
148,132,39680,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00132_1_1_2_0.xml,training,uninformed,basic
149,99,6890,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00099_1_1_2_0.xml,training,uninformed,basic
150,323,22350,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00323_1_1_2_0.xml,training,uninformed,basic
151,68,26200,Pass,1,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00068_1_1_2_0.xml,training,uninformed,basic
152,157,31500,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00157_1_1_2_0.xml,training,uninformed,basic
153,73,37550,Fail,0,1,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00073_1_1_2_0.xml,training,uninformed,basic
154,59,37000,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00059_1_1_2_0.xml,training,uninformed,basic
155,307,20000,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00307_1_1_2_0.xml,training,uninformed,basic
156,40,50360,Pass,0,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00040_1_1_2_0.xml,training,uninformed,basic
157,217,20900,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00217_1_1_2_0.xml,training,uninformed,basic
158,309,17580,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00309_1_1_2_0.xml,training,uninformed,basic
159,167,29520,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00167_1_1_2_0.xml,training,uninformed,basic
160,149,1640,Fail,0,5,3,5, 0,./Levels/novelty_level_0/type2_win/Levels/00149_1_1_2_0.xml,training,uninformed,basic
161,4,28500,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00004_1_1_2_0.xml,training,uninformed,basic
162,206,24010,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00206_1_1_2_0.xml,training,uninformed,basic
163,71,3490,Fail,0,2,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00071_1_1_2_0.xml,training,uninformed,basic
164,112,11580,Fail,0,6,3,6, 0,./Levels/novelty_level_0/type2_win/Levels/00112_1_1_2_0.xml,training,uninformed,basic
165,228,20500,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00228_1_1_2_0.xml,training,uninformed,basic
166,121,46890,Fail,0,1,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00121_1_1_2_0.xml,training,uninformed,basic
167,116,21760,Fail,0,4,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00116_1_1_2_0.xml,training,uninformed,basic
168,105,23720,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00105_1_1_2_0.xml,training,uninformed,basic
169,1,23080,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00001_1_1_2_0.xml,training,uninformed,basic
170,62,14180,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00062_1_1_2_0.xml,training,uninformed,basic
171,322,1320,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00322_1_1_2_0.xml,training,uninformed,basic
172,193,900,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00193_1_1_2_0.xml,training,uninformed,basic
173,326,8030,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00326_1_1_2_0.xml,training,uninformed,basic
174,185,9550,Fail,0,3,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00185_1_1_2_0.xml,training,uninformed,basic
175,2,29910,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00002_1_1_2_0.xml,training,uninformed,basic
176,224,0,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00224_1_1_2_0.xml,training,uninformed,basic
177,212,24410,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00212_1_1_2_0.xml,training,uninformed,basic
178,326,30490,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00326_1_1_2_0.xml,training,uninformed,basic
179,225,23930,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00225_1_1_2_0.xml,training,uninformed,basic
180,92,28170,Fail,0,4,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00092_1_1_2_0.xml,training,uninformed,basic
181,42,28050,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00042_1_1_2_0.xml,training,uninformed,basic
182,327,34580,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00327_1_1_2_0.xml,training,uninformed,basic
183,22,22940,Fail,0,1,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00022_1_1_2_0.xml,training,uninformed,basic
184,233,1040,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00233_1_1_2_0.xml,training,uninformed,basic
185,225,18110,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00225_1_1_2_0.xml,training,uninformed,basic
186,24,31690,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00024_1_1_2_0.xml,training,uninformed,basic
187,161,44850,Pass,3,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00161_1_1_2_0.xml,training,uninformed,basic
188,5,29640,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00005_1_1_2_0.xml,training,uninformed,basic
189,328,21050,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00328_1_1_2_0.xml,training,uninformed,basic
190,215,28400,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00215_1_1_2_0.xml,training,uninformed,basic
191,318,8690,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00318_1_1_2_0.xml,training,uninformed,basic
192,14,10600,Fail,0,1,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00014_1_1_2_0.xml,training,uninformed,basic
193,135,7110,Fail,0,5,3,5, 0,./Levels/novelty_level_0/type2_win/Levels/00135_1_1_2_0.xml,training,uninformed,basic
194,78,19350,Fail,0,4,3,6, 0,./Levels/novelty_level_0/type2_win/Levels/00078_1_1_2_0.xml,training,uninformed,basic
195,83,27650,Fail,0,4,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00083_1_1_2_0.xml,training,uninformed,basic
196,34,23790,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00034_1_1_2_0.xml,training,uninformed,basic
197,112,12420,Fail,0,6,3,6, 0,./Levels/novelty_level_0/type2_win/Levels/00112_1_1_2_0.xml,training,uninformed,basic
198,86,15610,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00086_1_1_2_0.xml,training,uninformed,basic
199,116,40220,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00116_1_1_2_0.xml,training,uninformed,basic
200,5,27970,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00005_1_1_2_0.xml,training,uninformed,basic
201,167,18870,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00167_1_1_2_0.xml,training,uninformed,basic
202,215,27680,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00215_1_1_2_0.xml,training,uninformed,basic
203,217,4920,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00217_1_1_2_0.xml,training,uninformed,basic
