EvaluationIndex,LevelIndex,Score,LevelStatus,birdsRemaining,pigsRemaining,birdsAtStart,pigsAtStart, trial,levelName,playStatus,informed,novelty
19,211,13420,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00211_1_1_2_0.xml,training,uninformed,basic
20,143,33500,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00143_1_1_2_0.xml,training,uninformed,basic
21,386,33000,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00386_1_1_2_0.xml,training,uninformed,basic
22,338,26160,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00338_1_1_2_0.xml,training,uninformed,basic
23,178,71480,Fail,0,2,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00178_1_1_2_0.xml,training,uninformed,basic
24,330,15640,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00330_1_1_2_0.xml,training,uninformed,basic
25,376,500,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00376_1_1_2_0.xml,training,uninformed,basic
26,97,29910,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00097_1_1_2_0.xml,training,uninformed,basic
27,45,34270,Fail,0,2,3,4, 0,./Levels/novelty_level_0/type2_win/Levels/00045_1_1_2_0.xml,training,uninformed,basic
28,356,1720,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00356_1_1_2_0.xml,training,uninformed,basic
29,126,4240,Fail,0,2,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00126_1_1_2_0.xml,training,uninformed,basic
30,289,580,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00289_1_1_2_0.xml,training,uninformed,basic
31,3,3330,Fail,0,2,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00003_1_1_2_0.xml,training,uninformed,basic
32,29,45110,Pass,2,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00029_1_1_2_0.xml,training,uninformed,basic
33,205,19570,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00205_1_1_2_0.xml,training,uninformed,basic
34,305,17830,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00305_1_1_2_0.xml,training,uninformed,basic
35,178,56770,Fail,0,1,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00178_1_1_2_0.xml,training,uninformed,basic
36,354,37190,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00354_1_1_2_0.xml,training,uninformed,basic
37,155,32390,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00155_1_1_2_0.xml,training,uninformed,basic
38,264,31090,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00264_1_1_2_0.xml,training,uninformed,basic
39,342,2200,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00342_1_1_2_0.xml,training,uninformed,basic
40,58,8160,Fail,0,2,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00058_1_1_2_0.xml,training,uninformed,basic
41,232,7800,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00232_1_1_2_0.xml,training,uninformed,basic
42,318,11530,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00318_1_1_2_0.xml,training,uninformed,basic
43,199,15750,Fail,0,5,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00199_1_1_2_0.xml,training,uninformed,basic
44,390,2950,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00390_1_1_2_0.xml,training,uninformed,basic
45,261,32920,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00261_1_1_2_0.xml,training,uninformed,basic
46,352,40000,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00352_1_1_2_0.xml,training,uninformed,basic
47,110,21230,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00110_1_1_2_0.xml,training,uninformed,basic
48,321,30000,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00321_1_1_2_0.xml,training,uninformed,basic
49,44,16350,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00044_1_1_2_0.xml,training,uninformed,basic
50,49,15140,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00049_1_1_2_0.xml,training,uninformed,basic
51,260,8390,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00260_1_1_2_0.xml,training,uninformed,basic
52,62,7630,Fail,0,3,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00062_1_1_2_0.xml,training,uninformed,basic
53,306,24520,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00306_1_1_2_0.xml,training,uninformed,basic
54,263,20980,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00263_1_1_2_0.xml,training,uninformed,basic
55,338,30080,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00338_1_1_2_0.xml,training,uninformed,basic
56,201,33690,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00201_1_1_2_0.xml,training,uninformed,basic
57,355,41000,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00355_1_1_2_0.xml,training,uninformed,basic
58,340,4470,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00340_1_1_2_0.xml,training,uninformed,basic
